Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,City,Pickup Location,Drop Location,Fare (INR)
7/27/2025,7:03:51,0e81df83-5daa-46a7-9d23-4e9cb7e736f2,Completed,13a86e41-364f-44aa-9805-1a87f1d1fd31,Mini,Mumbai,Dora Chowk,Mand Ganj,1041.5
6/14/2025,16:35:19,42f720ee-4897-45f7-8479-2e8fbcd8ef9a,Cancelled,314fe56c-781e-453a-998c-979e4523d2fe,Bike,Bangalore,Dash Path,Kohli Marg,453.71
7/4/2025,2:02:17,cb2c2af4-31c0-48d2-8ecb-d630a7fc7e16,Completed,c5120b87-369e-4496-b521-af5d8dd46969,Prime Plus,Mumbai,Chopra Path,Chokshi Marg,1444.08
7/28/2025,3:40:10,38250bf6-4afc-492b-8c55-5e785e8f1d88,Cancelled,2b2f8097-f123-41cc-bd47-25fd704ccb0d,Auto,Bangalore,Kari Zila,Devi,1212.08
6/25/2025,16:19:38,2e2deff0-ebd1-4dda-8142-61cedab1d40b,Ongoing,ee1fd00b-5391-4dfe-a170-49706b357b2f,Prime Sedan,Pune,Bedi Zila,Krishna Road,1133.14
7/14/2025,4:36:34,d8fa8778-a03c-4338-981d-5fc53288e988,Completed,034f1dda-7ebb-41f9-8e02-bcc56a0a0744,eBike,Ahmedabad,Tailor Ganj,Cheema Zila,672.35
7/15/2025,15:25:21,99978f80-5eeb-4d7b-9144-92cd6c30c2ce,Cancelled,8f093628-5fa1-438e-9f60-2cbff091470e,Bike,Kolkata,Jani,Madan,1070.04
7/27/2025,4:16:19,35df825e-a109-4a6f-b19c-9f7b6f5f2fdc,Cancelled,2bf640ee-dd4c-4f11-a964-d922261c5ce1,Prime Plus,Delhi,Ahuja Street,Talwar Chowk,836.09
6/28/2025,8:23:54,fe45e367-15d4-4e18-b537-70381f2c7c0a,Cancelled,7f4fa998-3b5a-4c39-89b4-e700889e9f18,Prime Sedan,Hyderabad,Dada Nagar,Ghose Marg,785.58
7/13/2025,20:29:04,18df7a73-11a0-42dc-ac2b-f55c18d146d4,Completed,4c39b67f-91f6-4565-9999-883b68930d7b,eBike,Hyderabad,Gopal Ganj,Rau Zila,1314.56
6/20/2025,21:15:23,3b6b4c67-ba69-479e-b9a6-286fe43b3417,Cancelled,8f6b56ea-6b49-403a-9576-7e8a007243b2,Auto,Mumbai,Karnik Path,Bahl,1331.5
7/15/2025,20:07:18,62e316c5-26f6-4657-b60b-3acfea77b15f,Completed,02665bcc-724a-4943-afb5-648733bae592,Prime Plus,Hyderabad,Balasubramanian Circle,Kashyap Nagar,157.86
7/27/2025,15:15:57,9573f1e9-c451-4b0e-be61-aaa0ac74f869,Ongoing,4b03a12a-494b-4a79-863f-b3e62939d20e,Prime Sedan,Mumbai,Mane Circle,Walia Zila,1185.57
6/26/2025,8:19:10,41ab6eeb-a3b8-45bc-ba65-584028dd4f63,Ongoing,c98c448b-2c65-460e-b411-053c9f80baa2,Prime Sedan,Hyderabad,Badal Road,Gola Chowk,372.72
7/30/2025,14:00:38,36891bd2-3206-4ca6-8663-44100af6dcac,Completed,5441779a-5401-423b-b41f-a6e2f742ab90,Prime SUV,Hyderabad,Sampath Road,Balay Path,117.18
6/22/2025,19:40:42,32ce4204-8236-4990-aff6-64741f11eb7d,Completed,177398a9-7173-4c60-8614-056d2ae4fcb5,Prime SUV,Chennai,Chadha Path,Borde,423.38
7/28/2025,20:15:36,7fca2c25-d272-48d2-b896-0858ccd9b9df,Ongoing,3ca8c200-7942-472b-a133-3fea6572acb7,Mini,Ahmedabad,Lalla Chowk,Kashyap Zila,927.25
6/30/2025,7:30:27,731f02d2-49a9-471a-8dd7-ff67bfd93d6e,Ongoing,d9c819ac-4680-4910-8a52-37348377490e,Bike,Jaipur,Aurora Circle,Keer Marg,803.62
6/30/2025,18:15:17,f63eea57-2357-4773-b29d-153f07ba22ae,Cancelled,1b1ee647-a382-4e1d-82cc-1e21ad8c7668,eBike,Jaipur,Kakar Ganj,Bobal Street,514.69
7/28/2025,8:07:27,f3c9ae51-de7d-454d-8564-82a8a73c6704,Ongoing,ad3893a1-fb52-4e8f-a266-a9076c18061b,Prime Sedan,Delhi,Baral Marg,Ghose Street,774.54
7/11/2025,6:27:33,30420db4-c158-4f94-a5b1-12cd672a3535,Cancelled,23801424-7aac-41b8-abd0-70b5f0c58e66,Prime Sedan,Delhi,Gole Circle,Khare Ganj,173.5
6/28/2025,23:17:55,65d93aa9-408a-4836-b535-7459732a48c2,Ongoing,c2a54600-6f1b-477b-b0c5-6be75f29aa91,Bike,Ahmedabad,Mand Nagar,Sethi Zila,534.22
6/16/2025,13:38:23,5ff15304-6689-42ae-90c6-d5d9d2b69ea0,Ongoing,f0502426-57cc-4e12-b6d9-b12c53933727,Prime SUV,Jaipur,Barman Road,De Nagar,1068.6
7/24/2025,2:50:47,7d6a63ec-ba97-4c8a-b975-4e849dfb9250,Completed,63fe1b08-1b58-44d9-8dd1-5fe7b3f56e77,Mini,Pune,Bhatia Circle,Gokhale Road,911.06
7/28/2025,9:53:14,54500ef0-f711-44a6-96f6-fc8eb620c894,Ongoing,3e211dff-d4a4-44a5-b943-a4a1eabace4a,Prime Sedan,Mumbai,Walia Road,Chanda Circle,1006.89
8/1/2025,2:46:48,871b8a65-41eb-4b48-8144-4d787eb52152,Ongoing,b647f70f-2504-43d9-afd0-5194a8970ca3,Bike,Jaipur,Baral Circle,Arora Path,1056.67
6/30/2025,5:35:06,8dfc4fb3-4c68-4868-af20-1e24e18f6ee7,Ongoing,fcafe534-7ec3-4bd0-a9df-713e9feff270,Bike,Ahmedabad,Venkataraman Path,Chaudhari Street,1167.84
7/27/2025,9:05:45,12f8b170-734e-4768-9a15-67dfaeee13ea,Completed,bada5be1-ead9-4076-a649-a8eca68a8a55,eBike,Bangalore,Aggarwal Street,Sachar Street,1369.28
7/3/2025,20:20:50,608f79f9-a643-4f60-bbad-60896cb16387,Cancelled,204d1015-5d7e-4575-a391-8a32d3570ab9,eBike,Jaipur,Dave Chowk,Borde Chowk,1062.97
6/22/2025,23:35:20,1577bd58-09f0-49e6-9b8f-d7cdef023eb9,Ongoing,c3707bf2-4608-41ef-af91-b85409919d90,Prime Plus,Kolkata,Varty Marg,Bail Road,292
7/19/2025,2:47:08,b84daef1-b294-4383-85aa-4ac0a8716826,Ongoing,dc1283c7-0465-497c-a0e0-0907ea61c3b8,Auto,Kolkata,Sanghvi Ganj,Soman Nagar,748.15
6/30/2025,16:49:32,dd07c287-12da-44f8-9920-ea462a341421,Ongoing,2eabb492-28b3-464d-8d44-ed1f8f7b00b6,Bike,Pune,Chaudhari,Dua Marg,744.42
7/24/2025,15:05:33,f92112aa-ed5d-42df-b5fd-6ae732e7f97d,Completed,6dfd6cbd-c997-4555-b4a1-7ca91a7c42d1,Prime Plus,Pune,Ramachandran Road,Thakkar Zila,934.14
7/16/2025,17:10:58,c2ea5fbe-a065-4c7e-bd7a-fd08e5e78545,Cancelled,df341670-31bd-4150-9bd6-2c2e11cfe570,Auto,Hyderabad,Bir Path,Khare Zila,299.01
7/23/2025,22:21:50,6498a62d-03e4-4ade-84ee-4b841a5a7fa0,Completed,dd8a1f3c-74b6-4a47-8078-bb19528c33d8,eBike,Mumbai,Gopal Chowk,Rama Nagar,566.68
6/20/2025,20:32:18,615c1ec2-74b2-443d-87d0-fd71865db5df,Completed,bbd03075-cbe5-4377-b470-1f5572c238d9,Prime Plus,Bangalore,Das Chowk,Iyer Marg,192.05
6/23/2025,17:01:12,c238582a-4764-4b03-a6a2-7efadd605e67,Cancelled,4695dd7c-2b69-4a8f-b4ee-bb203a771ac3,Prime Sedan,Chennai,Devi Circle,Agarwal Ganj,270.32
6/22/2025,14:52:42,5f8af5b5-cfa3-4156-b29a-9f41b2e07da6,Completed,f99e29cc-6a9e-4535-b63b-0e8c66339261,Prime Plus,Pune,Kant Zila,Deol Chowk,1084.2
6/15/2025,12:08:54,7e60c16a-b8b6-42d2-a4d0-82e69ee50fa8,Ongoing,780eb7dd-2247-470d-b16e-85f752be2a5d,Prime Sedan,Hyderabad,Sawhney Path,Iyengar,436.35
7/17/2025,13:22:13,7116d65b-411f-4181-8f1b-ce2b222dacab,Ongoing,d11441dc-549c-4058-b3db-bcced9f0744f,Bike,Mumbai,Dube Ganj,Maharaj Ganj,615.75
6/24/2025,5:30:03,cfcd4d3f-a4e7-494a-9878-8f984398da34,Cancelled,11dc664a-f855-453e-8fd1-92b6adba3b0a,Auto,Delhi,Sane Circle,Divan Path,391.3
7/15/2025,4:47:05,66488b33-ff8c-48ad-ae52-69ca67ced421,Completed,8cfeed62-1d0d-4039-a038-06687a98e199,Prime Plus,Bangalore,Tank Street,Cheema Zila,294.03
7/13/2025,3:51:54,fbf6627f-f4c9-4efb-bf15-99b39d92a4dc,Cancelled,8bdb4bbb-59de-4825-a9c4-b731100e7814,Prime SUV,Hyderabad,Krishna Ganj,Dora,648.06
7/10/2025,7:48:00,82b11271-5261-44a5-9afb-b8a38ebf869d,Ongoing,b04f2267-c822-4e92-802d-29eca72b2701,Bike,Kolkata,Batra Zila,Cheema Chowk,1335.17
6/30/2025,16:08:33,430ddc6e-c1df-4f27-b0db-8c9346bef024,Completed,1e7863cc-a973-4299-a80d-3261c8f7679b,Bike,Lucknow,Ganesan Street,Kothari Marg,1451.61
8/4/2025,14:41:39,cf4a3d85-2f7e-4161-b672-b39d8a1e9e36,Completed,6cfb14ee-ecce-4d80-84a3-0bd807baa52c,eBike,Chennai,Sehgal Path,Bahri Path,623.14
7/19/2025,6:42:22,49d29670-9ba3-479c-992a-deee999fb7bc,Cancelled,93abd0cf-3e2b-4e71-b517-8e64982bdd05,Prime SUV,Jaipur,Ganesan Chowk,Varty Marg,82.61
6/18/2025,3:49:14,96f8f141-255b-4ce9-955b-169649356a9c,Ongoing,e4574aa0-a70f-4645-9abf-60be67b9691c,Mini,Bangalore,Shah Path,Gokhale,261.34
7/22/2025,3:58:21,f4bb5916-cc67-40b4-ac69-2d0210ffa3c8,Cancelled,5907d9fa-bad2-4260-ad2c-503152d0348e,Prime Sedan,Hyderabad,Sheth Street,Shan Street,519.8
7/12/2025,22:00:38,72003b40-01e6-422c-adbe-e8e923a2e466,Ongoing,3d74de0e-a7d6-485e-af44-987d75c28930,Bike,Mumbai,Bhasin Path,Sunder Zila,480.59
7/2/2025,16:00:44,dcd0756c-b741-431d-ac77-db59675202b4,Ongoing,ed2c4139-04f9-4240-bc9f-8a4d230f01dd,Prime SUV,Hyderabad,Khosla Ganj,Shan,826.02
6/27/2025,6:07:55,c5e68af9-ab5c-479d-ba07-57cef40fc38c,Cancelled,743e9b36-72c5-4553-bec8-7ed6eb05e406,Prime SUV,Chennai,Talwar,Singh Ganj,59.73
6/15/2025,3:27:08,d4fd981f-8619-4d3a-8393-ee63bda8c237,Completed,006b478e-3304-4958-b0aa-806d3dd474b6,Bike,Bangalore,Badal Circle,Jayaraman Circle,952.61
7/28/2025,20:54:29,3e3336e0-2005-4e60-81d0-feb2d39de7ad,Completed,cfc37a33-1a11-49f6-ad0e-d4788379fd78,Bike,Mumbai,Boase Ganj,Rau Street,549.82
6/14/2025,2:31:19,4dcc0639-9bc3-4ebb-8838-0fbcf2d65cd7,Cancelled,6b005980-532d-4bb5-b722-470f743be4ed,Prime Sedan,Bangalore,Issac Zila,Guha,947.88
7/20/2025,5:56:46,8566b99f-b214-4aca-b911-f53c7867721c,Ongoing,e9ade18f-7ea5-4acc-bc2e-67d48d7e7e4f,Prime SUV,Lucknow,Dubey Road,Ramachandran Ganj,873.27
7/13/2025,2:49:29,d3c41617-c8a9-44b6-9b6d-0eecde25d1fc,Cancelled,096fb853-c62d-461b-9461-dcf245c86dfe,eBike,Chennai,Ram Chowk,Dhawan Road,760.07
6/22/2025,19:26:25,cf2e389d-4a28-42ca-917b-6d5563419b5c,Completed,a67e09ca-e534-4715-bdb8-e2ea8f5e2cc9,Prime SUV,Jaipur,Wagle,Wali Road,1165.86
7/8/2025,10:06:21,6deb7147-a6f4-4701-8008-639f5f7c053e,Cancelled,197a301c-91f6-4514-9206-f46dc71ad019,Bike,Delhi,Sen Chowk,Chandran Nagar,1096.15
6/7/2025,15:36:49,44b54b27-7abf-4fee-bdec-a78aa506b088,Ongoing,56fc993d-e2ab-4d8b-a0a2-8106ad166929,eBike,Kolkata,Dua Street,Chaudhary Circle,1456.75
7/9/2025,17:58:09,3bb009ec-a7c7-4b0d-a511-73a50e623a87,Ongoing,2640bc02-d733-44ca-8e4c-f09b98840d15,Mini,Mumbai,Chawla Road,Char,1205.15
6/15/2025,22:39:53,79939f65-909f-4986-a8f1-9567182785d3,Completed,3513df85-74e9-4383-92e9-dd58db26944f,Prime Plus,Delhi,Chowdhury Road,Vig Path,333.57
7/20/2025,18:09:39,c434930d-ca66-4d1d-be04-dcdf4fbd1fc6,Cancelled,0643e69c-5606-4b53-9191-2d1455addcbb,Prime Plus,Jaipur,Bose Road,Sawhney Nagar,1254.34
7/22/2025,5:43:11,81597a4a-1229-4073-8023-4064de22c373,Cancelled,2845a143-747e-4423-8059-56723528206e,Auto,Bangalore,Tailor Nagar,Khalsa Ganj,1466.28
6/28/2025,9:54:03,82a9c955-bfce-4e10-b64e-8b8698e02002,Ongoing,04db3bde-a2d9-4040-91ef-c9f1deb39604,Prime SUV,Bangalore,Kata Path,Dada Marg,1286.44
7/27/2025,0:20:42,8888a6ff-5307-432e-8340-a7ee10374ddb,Ongoing,776054dc-cd19-44c7-bc86-70bfd42ccee9,Prime Plus,Bangalore,Sane Ganj,Kunda Nagar,507.98
6/27/2025,13:49:21,6d325cc3-dae0-41e6-a064-8e87132d3457,Completed,8d99b1ad-6bc7-47cb-96d8-bf25c1d6385e,Prime Plus,Chennai,Mangat Zila,Soman Circle,552.07
8/4/2025,7:51:15,87280f0d-138a-4370-ba9a-c34fbe0a7949,Completed,3dae5bfc-7877-4a2e-ab2d-bd81f1f41838,Auto,Mumbai,Karan Circle,Wagle Nagar,868.27
7/18/2025,11:18:23,3b7d36f5-4760-499c-b297-a268b3932f8f,Completed,4ae2930f-0cc4-42b9-9155-86805ccd9143,Prime SUV,Pune,Bhatnagar Marg,Kumar Path,983.07
7/26/2025,21:15:54,c43034a7-70fd-48b6-8f0a-c821888d1bb0,Ongoing,f33cb1d7-72ab-481f-a797-314e2a7bb597,Bike,Mumbai,Sachdeva Road,Saran,261.77
7/16/2025,2:45:37,c26d3571-daad-4d2b-8dc7-549d7c653353,Cancelled,8a28eb42-99d9-4b64-9fa3-7f013488a1c2,Prime Plus,Jaipur,Bhakta Ganj,Banerjee Circle,1093.73
7/20/2025,8:04:11,dcb69940-9fb5-4861-9a98-37fac2debae5,Ongoing,0a397616-093b-47fc-9e9e-795495345443,Prime Plus,Ahmedabad,Ratta Path,Sane Street,440.68
6/19/2025,11:45:36,104d8829-8895-4b5f-bb34-34d1803e0286,Ongoing,ebb363d6-1321-496f-8d90-10c7410ccc9a,Prime Plus,Chennai,Krish Nagar,Sibal Street,173.74
7/30/2025,18:14:04,e45438fe-184a-4177-8288-95b95f77c0c5,Completed,8a6401bb-e6ec-457f-89ec-9d41fb5224d4,Mini,Lucknow,Chaudhry,Ben Road,143.37
7/28/2025,1:35:23,093ce7e2-a227-4b2d-959d-ceb5b51dc090,Completed,f4543af2-6457-4c91-b234-df3f8ba34a7c,Prime SUV,Jaipur,Kalita Circle,Doshi Ganj,1029.35
6/15/2025,18:12:44,39b944a6-018f-49fd-8519-21da67bc4cd6,Completed,363fe4df-2618-4892-b75e-36b4fb0cbbd4,Auto,Delhi,Ahluwalia Road,Dixit Street,1482.08
7/2/2025,20:27:40,99f40c31-46cc-4384-81d6-550f231748c6,Ongoing,ee7b3ef0-6e75-41ab-b5ae-4dbeaacb1792,Prime Sedan,Jaipur,Brar Path,Karnik Street,1446.6
7/22/2025,7:30:33,af6dc74c-8ddf-4e0d-b9a5-1e6e44cfcbb9,Cancelled,2b0efb2a-5b9e-454e-b417-f0d186632ad4,Auto,Jaipur,Mani Street,Bhatt Street,711.27
6/9/2025,23:38:05,0fb9cbc4-b62a-4ad4-815e-41d61aed61e1,Cancelled,c9d54e3b-391e-4ca7-8fbf-4709576aa484,Auto,Pune,Dyal,Ganguly Marg,366.71
7/23/2025,19:43:03,d286ba5e-56b2-4043-8358-c9e6f4914f0a,Cancelled,66b22d12-83c2-4fbd-a754-fb617a37007f,Prime Plus,Chennai,Iyer,Dhawan Circle,815.17
7/16/2025,12:39:23,34587827-32b2-4aff-9e9e-264899b3bfd6,Cancelled,ae54a09c-edf1-44c0-8d16-cd9f5d78eb13,Bike,Ahmedabad,Chawla Nagar,Dua Street,265.21
6/28/2025,21:04:54,0311722e-1790-429f-a77e-b4e374fc25d6,Ongoing,f8bde8dd-d9c3-43f2-a86a-8d1dbf6a03b2,Prime SUV,Delhi,Sinha Road,Sandhu Marg,564.96
6/12/2025,13:36:15,16175b5f-2f66-4650-92d5-7d9f3310685e,Completed,c7ddda01-9c64-42ac-9781-216765b581b4,Mini,Kolkata,Ramachandran Chowk,Krishna,1438.87
7/13/2025,14:31:27,75ea8ca0-8389-4914-8e7a-3ba5fa339bb8,Completed,644c261c-d085-4cb5-b4a5-344b74a5f3fb,Mini,Kolkata,Mahajan Road,Sampath Zila,721.37
7/20/2025,18:31:28,cd7a0f77-c402-4822-a301-6fd4612e9302,Cancelled,d9182c60-bf77-43a7-a365-5f20f1aa2ffd,eBike,Bangalore,Taneja Marg,Buch Circle,675.08
7/5/2025,10:27:33,468a8efc-dbd5-4985-810e-7433384d894a,Ongoing,1d4336d7-5b36-4186-82fb-4bd87ede9d71,Mini,Chennai,Kata Path,Talwar Ganj,199.94
6/13/2025,1:47:08,16525675-1df4-41f6-b00c-5ba0e6694d43,Cancelled,c4376955-a230-47eb-9ab4-ed6163aa11ac,Prime Sedan,Mumbai,Bala,Badal Street,578.91
7/26/2025,10:31:47,9b8044d9-e40b-4e27-9287-15ccf0291aeb,Cancelled,567c22e1-f765-45e5-a8bd-cac9a60ee30d,Prime Sedan,Ahmedabad,Andra Nagar,Venkataraman Street,855.64
6/25/2025,12:12:23,96291991-bcec-455a-9ed5-be3fc7f1452f,Ongoing,0cb85259-1988-4d5e-aec5-9e392a222b38,Bike,Pune,Vig Chowk,Bansal Ganj,1108.91
7/4/2025,17:49:23,acc08cc2-6af3-4e72-b636-a91ae94571a5,Cancelled,d3539694-0346-4879-8026-0bb6b398a39f,Prime SUV,Lucknow,Loyal Street,Rege Marg,282.53
7/30/2025,19:54:52,6cee4801-18b7-4cc0-b4ac-00cb777e28a5,Completed,0d23e832-c520-4ed4-8783-c41fb16ae6c8,Auto,Hyderabad,Ghosh Zila,Aurora Road,351.59
8/3/2025,13:27:39,7159b29b-6f4c-4da5-a239-5a244f0e618b,Ongoing,5570f48c-c38a-40dd-95ec-7b4fdad3d1b4,Prime Plus,Lucknow,Maharaj Zila,Srinivasan Path,1204.9
7/16/2025,5:19:45,408c80b7-b5c7-4efb-87d6-8990445c046c,Cancelled,34cd92e2-0192-4379-92ed-cdf36026b10b,Bike,Jaipur,Loyal Circle,Kala Ganj,837.41
7/21/2025,19:35:27,0c827f36-c2e3-4090-8189-f585af9a6105,Completed,18122038-e70c-4f1a-94de-eab157176cfc,Mini,Bangalore,Lal Circle,Soman Marg,574.17
6/28/2025,18:42:00,0ffb52a9-e694-4635-b81c-7a8e2dfb71e9,Ongoing,57031b8c-42dd-43c5-bb33-4a7613fa650d,Mini,Jaipur,Basak Nagar,Sathe Road,1436.55
6/24/2025,0:45:47,4d120165-cdba-4b6f-9d01-b154cf2c7210,Cancelled,39cc696a-f2c6-4ae1-ad3e-63e8f8ebf910,Prime SUV,Bangalore,Lal Marg,Baral Marg,96.51
6/14/2025,5:08:34,cdf48f16-01e3-4de2-ae2e-9f2c2f0b65e6,Cancelled,91e4520a-d291-4520-9305-4c898a429aaf,Mini,Pune,Wadhwa Zila,Chand Marg,1424.21
6/11/2025,9:39:42,28b59701-310b-4392-a815-db2e5a39c585,Completed,ee1265e9-be77-4e63-a21b-aaf7f17eba4a,eBike,Lucknow,Sachar Circle,Kant Ganj,1064.17
6/27/2025,8:12:39,c73073a3-6ee0-4085-a28d-1b235f54dd19,Ongoing,a60cbfe6-4e9c-4d35-a12c-1083206ff9af,Mini,Delhi,Desai,Biswas Chowk,888.15
7/16/2025,5:57:46,a41f38c2-5435-4a7c-ace0-a8f72945c1d2,Cancelled,d5299083-551d-4571-95ea-c1b84aa35704,Prime Sedan,Bangalore,Karnik Ganj,Seth Zila,290.89
7/4/2025,8:48:50,1fc515eb-a827-4187-8026-dc32aaf70e81,Completed,a1a6c97c-db2b-44c7-8dce-f112ad2244ff,Prime Sedan,Bangalore,Chaudhari Chowk,Chauhan Road,416.48
8/1/2025,3:35:47,7597ae36-262f-4655-91f6-11586c88dd13,Completed,e6f535b8-466b-4391-b993-cb7201fec0d2,Prime SUV,Pune,Badami,Rege Ganj,974.37
7/12/2025,5:43:43,00d163af-b640-4f3f-895f-2dd2755c60af,Cancelled,1841da6e-973c-4b76-94f8-9fdaac6274bb,Bike,Kolkata,Sundaram Nagar,Varty Ganj,252.01
6/13/2025,5:08:45,505bb652-423d-46b9-9df6-02913fe5b6b1,Cancelled,5034a67d-374c-49ef-92db-427b0eb1049f,Prime Sedan,Mumbai,Dara Circle,Bera Chowk,726.19
7/8/2025,22:27:14,2677f07f-6384-4454-8dac-67428708b136,Ongoing,d95cd595-4f15-479b-9ac3-e8b3b11dd643,Bike,Kolkata,Deep Marg,Bala Ganj,1444.25
6/19/2025,2:57:19,ce164d01-69e6-43eb-bd97-ae94aa56521b,Completed,158603b8-1786-4ae4-aeec-18ab7393c0e6,Auto,Pune,Keer Circle,Banerjee,1265.91
7/19/2025,18:13:16,22347c0b-eb37-47d2-a3b8-b8af10a860a2,Completed,c79682c6-89ad-41f9-ac95-6290d340a6e0,Bike,Ahmedabad,Chaudhari Path,Savant Nagar,298.36
6/19/2025,14:15:28,9d743e9e-07fa-4d1d-bcc3-3fd3612ac09d,Ongoing,e23f52a3-12d6-4902-8171-1b624ec2b909,Prime SUV,Ahmedabad,Lad Chowk,Dayal Ganj,210.41
7/26/2025,14:04:35,fd8ca8ee-f08a-439a-b5d3-e11f2b5a0386,Cancelled,0ed56aa1-8aa6-4e1b-bf95-ad779ee8d255,Prime Plus,Lucknow,Dutta Path,Ranganathan Chowk,1337.57
6/15/2025,13:12:33,d973077b-db3d-492a-8498-093c093bd12c,Ongoing,8336f0fe-220d-424a-bcbd-247db7856309,Prime Plus,Chennai,Sundaram Ganj,Tripathi Circle,1040.28
7/14/2025,11:06:07,36d8fff5-9366-4e02-b6a4-897950b88e2e,Ongoing,fa3534d8-f3fd-4a21-809f-052dd8ad424f,eBike,Chennai,Jaggi Marg,Sunder Marg,806.47
7/30/2025,18:11:44,ccbe86c9-200f-45ac-90eb-60fa147fcad7,Ongoing,88fde806-a3a9-4087-8bf5-55b663925881,Prime SUV,Lucknow,Goda,Ghosh Nagar,343.95
7/16/2025,16:51:17,3379d549-9b86-46e5-b28e-2e8286f7ff63,Ongoing,219bc377-bfae-49f0-891b-993d98b0204d,Prime Sedan,Bangalore,Gokhale Circle,Madan Circle,299.06
6/17/2025,6:49:15,c1d80d62-27d3-4677-ad81-b5cb94ae0393,Ongoing,07a98d37-282f-41ec-a6b8-b734e4e4aedb,eBike,Hyderabad,Kaur Zila,Tiwari Path,690
8/1/2025,5:34:32,ef712292-3cce-4ffa-bc59-fec340eca1c6,Completed,63c3824e-4c09-4a74-903e-3431dd3a589b,Prime Plus,Jaipur,Bhat Path,Sharma,1088.59
7/29/2025,18:50:30,8f36d07b-d667-465a-b2a5-244f274d33c6,Cancelled,9bbab11a-a233-4be7-85bd-bac08a1e0a1f,Prime SUV,Hyderabad,Lall Marg,Gill Road,1473.31
8/2/2025,10:54:10,dbcd2dce-29d9-41ca-85c4-5877e5e4c0e1,Completed,800a994d-36af-4d39-844c-2cc48d76a63c,Mini,Hyderabad,Brahmbhatt Chowk,Krish,1155.62
6/25/2025,22:01:20,63ceba0e-d482-4242-baa8-3f3b73e4680c,Ongoing,b346c3fa-55e4-4d71-af1f-0d087ff8b020,Bike,Jaipur,Balay Path,Mander Ganj,471.38
6/14/2025,5:07:01,5c600ca4-cd8a-4e83-97fa-7d37bd4532c6,Completed,ffdca1d5-a11a-44e2-83a9-54c5aee017c5,Mini,Kolkata,Sankaran Path,Guha Marg,555.96
6/7/2025,3:15:12,ad8ed166-2b63-40f9-b7fb-1b1592ea18c3,Cancelled,ef754615-8269-452c-bed1-10872bf12a7c,Mini,Delhi,Shukla Circle,Sundaram Ganj,316.64
6/13/2025,17:19:50,9b6fc6ff-b74c-443f-80bb-0ddf1856b631,Cancelled,e89a2f3f-bf2c-4289-9edc-1b23576142f5,eBike,Bangalore,Bedi Chowk,Lala Chowk,734.31
6/27/2025,5:10:42,92cb177b-bbec-4d46-84f3-65d506fab5dc,Ongoing,16760389-33e6-4d68-b4ef-d8c1664e6170,Prime SUV,Delhi,Mani Path,Bhat Street,59.55
7/9/2025,1:17:30,656f0854-7cd4-4e8a-9fae-053e1513247d,Cancelled,a3b3b666-49c3-47c1-b1d1-1e7c26605a0f,Prime Sedan,Bangalore,Bala Street,Thakkar Path,944.91
7/10/2025,22:30:43,051359a7-4fce-4387-95a9-ba20ab58f75f,Cancelled,6cf4832d-929e-410b-ab0d-dd29c2e27bdf,eBike,Delhi,Butala Circle,Kaul Path,1275.18
7/14/2025,0:48:13,8a620cef-b29d-41b8-b6b5-7e8b62968f96,Ongoing,25110fd1-4570-4056-bdd5-3d35f341b3a3,Auto,Delhi,Behl Zila,Mahajan Path,848.1
6/27/2025,13:24:49,73e6a592-a768-4eaf-9c01-3d94e0c00a5a,Completed,39c4417b-4e62-4176-8d8e-ef69299f8120,Bike,Mumbai,Bassi Nagar,Ratti Path,249.7
7/7/2025,3:58:54,60e569e4-51ca-472d-90f6-1c17f0a0e46c,Completed,861b8cff-5b3e-466a-8c95-d1426458ae83,Mini,Delhi,Garg Road,Seshadri Ganj,731.44
6/7/2025,22:31:22,1719968c-2e1b-4d74-b4de-2979ee7a039d,Ongoing,03e6e8f0-b9de-4090-946e-5302583d10dc,eBike,Lucknow,Kanda Street,Saini Nagar,1252.93
8/3/2025,5:17:07,c59ebe46-0c54-49ef-9d5b-3332286dad22,Completed,4cc80ee3-d8a5-4543-aec0-550936f14afe,Prime Sedan,Jaipur,Joshi Zila,Varghese Circle,150.56
6/10/2025,2:24:57,0ceb11ee-64fd-457f-bf10-d9baa50bdf54,Ongoing,aacbd656-4430-400f-9ef0-e44543d65431,Prime Plus,Lucknow,Dewan,Chokshi Path,1038.72
7/14/2025,14:50:19,611758f2-26f4-4126-b787-06ac82f1ac30,Ongoing,c266501c-b42c-40d4-822d-59dd89ddc5ea,Auto,Mumbai,Goda Zila,Sagar Marg,282.24
6/13/2025,6:55:45,15cce8fe-024f-468a-b5a3-38a8d20ae6d3,Ongoing,ac7769b2-f755-4f50-98be-4a410698ebdc,Prime SUV,Hyderabad,Sarma Nagar,Wagle Zila,938.95
7/28/2025,4:01:09,047d976a-3028-4d7b-8521-eb9ea60d6faf,Completed,5b3e2db5-19ba-4ea9-9841-d73ebd58a4c0,Prime Sedan,Pune,Sengupta,Joshi Chowk,673.33
6/24/2025,15:05:59,6cfab864-90e4-48b1-b55a-1525e112a9b7,Completed,88d4196b-a917-4fe5-93dc-0eba9ddcaae5,Prime SUV,Lucknow,Karpe Circle,Khalsa Marg,1337.63
